card_id,name,scheme_type,members_count,monthly_entitlement_kg,monthly_rice_kg,monthly_wheat_kg,language,home_fps_id
RC-KA-007300,Manoj Bhat,PHH,4,20,0,20,hi,FPS-KA-RAM-0020
RC-KA-007301,Suresh Joshi,PHH,4,20,10,10,kn,FPS-KA-SHI-0001
RC-KA-007302,Arjun Poojary,PHH,1,5,0,5,en,FPS-KA-SHI-0002
RC-KA-007303,Priya Desai,PHH,7,35,20,15,kn,FPS-KA-SHI-0003
RC-KA-007304,Harish Naik,PHH,3,15,0,15,kn,FPS-KA-SHI-0004
RC-KA-007305,Pooja Kumar,PHH,3,15,15,0,en,FPS-KA-SHI-0005
RC-KA-007306,Akash Kumar,PHH,2,10,10,0,kn,FPS-KA-SHI-0006
RC-KA-007307,Divya Sharma,PHH,5,25,15,10,en,FPS-KA-SHI-0007
RC-KA-007308,Aarav Naik,PHH,5,25,15,10,kn,FPS-KA-SHI-0008
RC-KA-007309,Ananya Desai,PHH,3,15,5,10,en,FPS-KA-SHI-0009
RC-KA-007310,Shankar Nayak,PHH,5,25,25,0,kn,FPS-KA-SHI-0010
RC-KA-007311,Akash Desai,PHH,3,15,0,15,kn,FPS-KA-SHI-0011
RC-KA-007312,Aditi Rao,PHH,3,15,15,0,kn,FPS-KA-SHI-0012
RC-KA-007313,Priya Kumar,PHH,5,25,10,15,hi,FPS-KA-SHI-0013
RC-KA-007314,Sneha Kulkarni,PHH,3,15,15,0,kn,FPS-KA-SHI-0014
RC-KA-007315,Meena Hegde,PHH,8,40,40,0,kn,FPS-KA-SHI-0015
RC-KA-007316,Divya Nayak,PHH,5,25,10,15,kn,FPS-KA-SHI-0016
RC-KA-007317,Deepa Naik,PHH,8,40,20,20,en,FPS-KA-SHI-0017
RC-KA-007318,Vijay Shetty,PHH,1,5,0,5,en,FPS-KA-SHI-0018
RC-KA-007319,Vijay Patil,PHH,4,20,15,5,en,FPS-KA-SHI-0019
RC-KA-007320,Rekha Desai,PHH,6,30,20,10,kn,FPS-KA-SHI-0020
RC-KA-007321,Rekha Sharma,PHH,6,30,25,5,en,FPS-KA-TUM-0001
RC-KA-007322,Deepa Joshi,PHH,4,20,10,10,kn,FPS-KA-TUM-0002
RC-KA-007323,Divya Kumar,PHH,1,5,0,5,kn,FPS-KA-TUM-0003
RC-KA-007324,Deepa Kulkarni,PHH,5,25,10,15,kn,FPS-KA-TUM-0004
RC-KA-007325,Swathi Gowda,PHH,6,30,15,15,kn,FPS-KA-TUM-0005
RC-KA-007326,Kiran Shetty,PHH,6,30,15,15,kn,FPS-KA-TUM-0006
RC-KA-007327,Aditi Rao,PHH,3,15,5,10,en,FPS-KA-TUM-0007
RC-KA-007328,Harish Sharma,PHH,8,40,0,40,kn,FPS-KA-TUM-0008
RC-KA-007329,Harish Reddy,PHH,5,25,20,5,kn,FPS-KA-TUM-0009
RC-KA-007330,Rekha Shetty,PHH,2,10,5,5,kn,FPS-KA-TUM-0010
RC-KA-007331,Aditi Reddy,PHH,8,40,20,20,kn,FPS-KA-TUM-0011
RC-KA-007332,Vijay Poojary,PHH,8,40,10,30,hi,FPS-KA-TUM-0012
RC-KA-007333,Rahul Poojary,PHH,8,40,5,35,kn,FPS-KA-TUM-0013
RC-KA-007334,Suresh Kumar,PHH,3,15,10,5,kn,FPS-KA-TUM-0014
RC-KA-007335,Akash Rao,PHH,6,30,15,15,kn,FPS-KA-TUM-0015
RC-KA-007336,Chetan Joshi,PHH,2,10,0,10,kn,FPS-KA-TUM-0016
RC-KA-007337,Bhavana Joshi,PHH,1,5,5,0,kn,FPS-KA-TUM-0017
RC-KA-007338,Aditi Nayak,PHH,8,40,40,0,hi,FPS-KA-TUM-0018
RC-KA-007339,Rekha Nayak,PHH,7,35,30,5,kn,FPS-KA-TUM-0019
RC-KA-007340,Naveen Hegde,PHH,5,25,10,15,kn,FPS-KA-TUM-0020
RC-KA-007341,Lakshmi Hegde,PHH,7,35,30,5,kn,FPS-KA-UDP-0001
RC-KA-007342,Aarav Shetty,PHH,5,25,0,25,kn,FPS-KA-UDP-0002
RC-KA-007343,Bhavana Nayak,PHH,3,15,10,5,kn,FPS-KA-UDP-0003
RC-KA-007344,Vijay Nayak,PHH,7,35,30,5,kn,FPS-KA-UDP-0004
RC-KA-007345,Divya Kulkarni,PHH,6,30,30,0,en,FPS-KA-UDP-0005
RC-KA-007346,Swathi Shetty,PHH,5,25,5,20,kn,FPS-KA-UDP-0006
RC-KA-007347,Harish Shetty,PHH,5,25,15,10,en,FPS-KA-UDP-0007
RC-KA-007348,Deepa Kumar,PHH,1,5,0,5,kn,FPS-KA-UDP-0008
RC-KA-007349,Sanjay Rao,PHH,3,15,15,0,kn,FPS-KA-UDP-0009
RC-KA-007350,Vijay Patil,PHH,3,15,5,10,hi,FPS-KA-UDP-0010
RC-KA-007351,Naveen Kulkarni,PHH,4,20,15,5,en,FPS-KA-UDP-0011
RC-KA-007352,Vijay Kumar,PHH,5,25,5,20,hi,FPS-KA-UDP-0012
RC-KA-007353,Lakshmi Joshi,PHH,8,40,40,0,kn,FPS-KA-UDP-0013
RC-KA-007354,Naveen Desai,PHH,6,30,5,25,kn,FPS-KA-UDP-0014
RC-KA-007355,Arjun Patil,PHH,7,35,0,35,hi,FPS-KA-UDP-0015
RC-KA-007356,Sneha Naik,PHH,8,40,35,5,kn,FPS-KA-UDP-0016
RC-KA-007357,Aarav Kulkarni,PHH,8,40,5,35,en,FPS-KA-UDP-0017
RC-KA-007358,Divya Poojary,PHH,3,15,5,10,hi,FPS-KA-UDP-0018
RC-KA-007359,Shalini Poojary,PHH,6,30,30,0,en,FPS-KA-UDP-0019
RC-KA-007360,Swathi Kulkarni,PHH,6,30,15,15,kn,FPS-KA-UDP-0020
RC-KA-007361,Arjun Kumar,PHH,3,15,5,10,en,FPS-KA-UK-0001
RC-KA-007362,Shalini Patil,PHH,8,40,35,5,kn,FPS-KA-UK-0002
RC-KA-007363,Harish Joshi,PHH,1,5,5,0,kn,FPS-KA-UK-0003
RC-KA-007364,Chetan Patil,PHH,6,30,25,5,kn,FPS-KA-UK-0004
RC-KA-007365,Rahul Poojary,PHH,3,15,15,0,kn,FPS-KA-UK-0005
RC-KA-007366,Sneha Nayak,PHH,3,15,5,10,kn,FPS-KA-UK-0006
RC-KA-007367,Bhavana Rao,PHH,8,40,0,40,kn,FPS-KA-UK-0007
RC-KA-007368,Arjun Hegde,PHH,5,25,0,25,hi,FPS-KA-UK-0008
RC-KA-007369,Lakshmi Joshi,PHH,6,30,10,20,kn,FPS-KA-UK-0009
RC-KA-007370,Swathi Nayak,PHH,4,20,20,0,hi,FPS-KA-UK-0010
RC-KA-007371,Ananya Kulkarni,PHH,8,40,0,40,kn,FPS-KA-UK-0011
RC-KA-007372,Akash Hegde,PHH,8,40,40,0,kn,FPS-KA-UK-0012
RC-KA-007373,Rahul Desai,PHH,7,35,20,15,kn,FPS-KA-UK-0013
RC-KA-007374,Shankar Kumar,PHH,4,20,20,0,kn,FPS-KA-UK-0014
RC-KA-007375,Ganesh Naik,PHH,6,30,15,15,kn,FPS-KA-UK-0015
RC-KA-007376,Meena Bhat,PHH,5,25,25,0,kn,FPS-KA-UK-0016
RC-KA-007377,Bhavana Sharma,PHH,4,20,5,15,kn,FPS-KA-UK-0017
RC-KA-007378,Pooja Sharma,PHH,2,10,10,0,kn,FPS-KA-UK-0018
RC-KA-007379,Vijay Bhat,PHH,6,30,10,20,kn,FPS-KA-UK-0019
RC-KA-007380,Suresh Kulkarni,PHH,8,40,0,40,kn,FPS-KA-UK-0020
RC-KA-007381,Divya Hegde,PHH,3,15,5,10,kn,FPS-KA-VIJ-0001
RC-KA-007382,Aditi Desai,PHH,5,25,5,20,kn,FPS-KA-VIJ-0002
RC-KA-007383,Priya Hegde,PHH,7,35,0,35,kn,FPS-KA-VIJ-0003
RC-KA-007384,Rekha Patil,PHH,4,20,0,20,kn,FPS-KA-VIJ-0004
RC-KA-007385,Aarav Bhat,PHH,4,20,5,15,kn,FPS-KA-VIJ-0005
RC-KA-007386,Naveen Desai,PHH,2,10,0,10,hi,FPS-KA-VIJ-0006
RC-KA-007387,Deepa Reddy,PHH,2,10,5,5,kn,FPS-KA-VIJ-0007
RC-KA-007388,Aditi Hegde,PHH,6,30,15,15,kn,FPS-KA-VIJ-0008
RC-KA-007389,Aarav Gowda,PHH,2,10,0,10,kn,FPS-KA-VIJ-0009
RC-KA-007390,Manoj Naik,PHH,6,30,30,0,kn,FPS-KA-VIJ-0010
RC-KA-007391,Aarav Shetty,PHH,4,20,10,10,kn,FPS-KA-VIJ-0011
RC-KA-007392,Shalini Desai,PHH,8,40,35,5,kn,FPS-KA-VIJ-0012
RC-KA-007393,Kavya Sharma,PHH,2,10,5,5,en,FPS-KA-VIJ-0013
RC-KA-007394,Vijay Sharma,PHH,7,35,25,10,kn,FPS-KA-VIJ-0014
RC-KA-007395,Harish Sharma,PHH,5,25,10,15,en,FPS-KA-VIJ-0015
RC-KA-007396,Kavya Patil,PHH,6,30,20,10,kn,FPS-KA-VIJ-0016
RC-KA-007397,Deepa Bhat,PHH,6,30,10,20,en,FPS-KA-VIJ-0017
RC-KA-007398,Rahul Gowda,PHH,7,35,10,25,kn,FPS-KA-VIJ-0018
RC-KA-007399,Kavya Nayak,PHH,8,40,5,35,kn,FPS-KA-VIJ-0019
RC-KA-007400,Priya Hegde,PHH,5,25,0,25,kn,FPS-KA-VIJ-0020
RC-KA-007401,Suresh Poojary,PHH,3,15,10,5,kn,FPS-KA-VIG-0001
RC-KA-007402,Aditi Desai,PHH,6,30,5,25,hi,FPS-KA-VIG-0002
RC-KA-007403,Harish Gowda,PHH,3,15,0,15,kn,FPS-KA-VIG-0003
RC-KA-007404,Bhavana Gowda,PHH,2,10,10,0,kn,FPS-KA-VIG-0004
RC-KA-007405,Rekha Naik,PHH,5,25,10,15,kn,FPS-KA-VIG-0005
RC-KA-007406,Chetan Patil,PHH,6,30,5,25,kn,FPS-KA-VIG-0006
RC-KA-007407,Shalini Sharma,PHH,3,15,15,0,kn,FPS-KA-VIG-0007
RC-KA-007408,Naveen Bhat,PHH,5,25,15,10,kn,FPS-KA-VIG-0008
RC-KA-007409,Chetan Kumar,PHH,3,15,10,5,en,FPS-KA-VIG-0009
RC-KA-007410,Bhavana Bhat,PHH,6,30,25,5,en,FPS-KA-VIG-0010
RC-KA-007411,Ganesh Nayak,PHH,2,10,0,10,hi,FPS-KA-VIG-0011
RC-KA-007412,Bhavana Sharma,PHH,5,25,0,25,hi,FPS-KA-VIG-0012
RC-KA-007413,Rahul Kumar,PHH,4,20,15,5,kn,FPS-KA-VIG-0013
RC-KA-007414,Shankar Bhat,PHH,1,5,5,0,kn,FPS-KA-VIG-0014
RC-KA-007415,Kavya Bhat,PHH,2,10,10,0,en,FPS-KA-VIG-0015
RC-KA-007416,Harish Sharma,PHH,3,15,10,5,kn,FPS-KA-VIG-0016
RC-KA-007417,Sneha Desai,PHH,1,5,0,5,kn,FPS-KA-VIG-0017
RC-KA-007418,Vijay Poojary,PHH,5,25,0,25,kn,FPS-KA-VIG-0018
RC-KA-007419,Lakshmi Patil,PHH,4,20,5,15,kn,FPS-KA-VIG-0019
RC-KA-007420,Akash Rao,PHH,2,10,10,0,en,FPS-KA-VIG-0020
RC-KA-007421,Sanjay Bhat,PHH,2,10,0,10,hi,FPS-KA-YAD-0001
RC-KA-007422,Rekha Hegde,PHH,4,20,10,10,hi,FPS-KA-YAD-0002
RC-KA-007423,Priya Rao,PHH,8,40,5,35,kn,FPS-KA-YAD-0003
RC-KA-007424,Lakshmi Joshi,PHH,7,35,10,25,en,FPS-KA-YAD-0004
RC-KA-007425,Deepa Naik,PHH,7,35,5,30,kn,FPS-KA-YAD-0005
RC-KA-007426,Arjun Patil,PHH,3,15,0,15,hi,FPS-KA-YAD-0006
RC-KA-007427,Rekha Reddy,PHH,3,15,0,15,en,FPS-KA-YAD-0007
RC-KA-007428,Ganesh Sharma,PHH,2,10,0,10,kn,FPS-KA-YAD-0008
RC-KA-007429,Priya Joshi,PHH,5,25,20,5,kn,FPS-KA-YAD-0009
RC-KA-007430,Ravi Kulkarni,PHH,1,5,0,5,kn,FPS-KA-YAD-0010
RC-KA-007431,Ananya Kumar,PHH,5,25,10,15,kn,FPS-KA-YAD-0011
RC-KA-007432,Prakash Patil,PHH,2,10,10,0,kn,FPS-KA-YAD-0012
RC-KA-007433,Chetan Hegde,PHH,3,15,0,15,kn,FPS-KA-YAD-0013
RC-KA-007434,Arjun Reddy,PHH,7,35,15,20,kn,FPS-KA-YAD-0014
RC-KA-007435,Ganesh Nayak,PHH,7,35,30,5,kn,FPS-KA-YAD-0015
RC-KA-007436,Suresh Poojary,PHH,2,10,5,5,kn,FPS-KA-YAD-0016
RC-KA-007437,Akash Sharma,PHH,4,20,20,0,en,FPS-KA-YAD-0017
RC-KA-007438,Meena Naik,PHH,2,10,10,0,hi,FPS-KA-YAD-0018
RC-KA-007439,Aarav Gowda,PHH,1,5,5,0,hi,FPS-KA-YAD-0019
RC-KA-007440,Aarav Rao,PHH,4,20,5,15,hi,FPS-KA-YAD-0020
RC-KA-007441,Divya Sharma,PHH,4,20,10,10,en,FPS-KA-BAG-0001
RC-KA-007442,Meena Gowda,PHH,6,30,15,15,kn,FPS-KA-BAG-0002
RC-KA-007443,Kiran Hegde,PHH,5,25,20,5,kn,FPS-KA-BAG-0003
RC-KA-007444,Shalini Bhat,PHH,1,5,5,0,kn,FPS-KA-BAG-0004
RC-KA-007445,Rahul Desai,PHH,3,15,10,5,hi,FPS-KA-BAG-0005
RC-KA-007446,Kiran Rao,PHH,3,15,5,10,kn,FPS-KA-BAG-0006
RC-KA-007447,Sneha Reddy,PHH,4,20,0,20,kn,FPS-KA-BAG-0007
RC-KA-007448,Akash Poojary,PHH,8,40,40,0,hi,FPS-KA-BAG-0008
RC-KA-007449,Rekha Rao,PHH,1,5,5,0,hi,FPS-KA-BAG-0009
RC-KA-007450,Shalini Kumar,PHH,8,40,0,40,en,FPS-KA-BAG-0010
RC-KA-007451,Kiran Kumar,PHH,7,35,15,20,kn,FPS-KA-BAG-0011
RC-KA-007452,Priya Sharma,PHH,8,40,0,40,kn,FPS-KA-BAG-0012
RC-KA-007453,Suresh Kumar,PHH,5,25,15,10,en,FPS-KA-BAG-0013
RC-KA-007454,Deepa Kumar,PHH,7,35,30,5,kn,FPS-KA-BAG-0014
RC-KA-007455,Manoj Patil,PHH,3,15,5,10,kn,FPS-KA-BAG-0015
RC-KA-007456,Ravi Hegde,PHH,1,5,5,0,kn,FPS-KA-BAG-0016
RC-KA-007457,Suresh Nayak,PHH,1,5,0,5,kn,FPS-KA-BAG-0017
RC-KA-007458,Pooja Kulkarni,PHH,2,10,5,5,kn,FPS-KA-BAG-0018
RC-KA-007459,Ganesh Reddy,PHH,4,20,5,15,kn,FPS-KA-BAG-0019
RC-KA-007460,Pooja Rao,PHH,1,5,5,0,kn,FPS-KA-BAG-0020
RC-KA-007461,Rekha Joshi,PHH,8,40,20,20,kn,FPS-KA-BAL-0001
RC-KA-007462,Bhavana Reddy,PHH,4,20,20,0,en,FPS-KA-BAL-0002
RC-KA-007463,Aarav Kumar,PHH,8,40,25,15,kn,FPS-KA-BAL-0003
RC-KA-007464,Suresh Nayak,PHH,8,40,10,30,kn,FPS-KA-BAL-0004
RC-KA-007465,Arjun Poojary,PHH,6,30,20,10,hi,FPS-KA-BAL-0005
RC-KA-007466,Sanjay Naik,PHH,6,30,20,10,en,FPS-KA-BAL-0006
RC-KA-007467,Ananya Reddy,PHH,6,30,10,20,en,FPS-KA-BAL-0007
RC-KA-007468,Shankar Patil,PHH,2,10,10,0,en,FPS-KA-BAL-0008
RC-KA-007469,Bhavana Rao,PHH,4,20,10,10,kn,FPS-KA-BAL-0009
RC-KA-007470,Pooja Nayak,PHH,4,20,15,5,kn,FPS-KA-BAL-0010
RC-KA-007471,Chetan Kulkarni,PHH,4,20,20,0,hi,FPS-KA-BAL-0011
RC-KA-007472,Pooja Patil,PHH,4,20,5,15,en,FPS-KA-BAL-0012
RC-KA-007473,Lakshmi Naik,PHH,1,5,5,0,kn,FPS-KA-BAL-0013
RC-KA-007474,Lakshmi Kulkarni,PHH,8,40,25,15,kn,FPS-KA-BAL-0014
RC-KA-007475,Meena Bhat,PHH,5,25,20,5,kn,FPS-KA-BAL-0015
RC-KA-007476,Meena Rao,PHH,5,25,0,25,kn,FPS-KA-BAL-0016
RC-KA-007477,Deepa Gowda,PHH,2,10,0,10,kn,FPS-KA-BAL-0017
RC-KA-007478,Bhavana Sharma,PHH,8,40,25,15,kn,FPS-KA-BAL-0018
RC-KA-007479,Ananya Naik,PHH,8,40,35,5,kn,FPS-KA-BAL-0019
RC-KA-007480,Naveen Gowda,PHH,6,30,20,10,kn,FPS-KA-BAL-0020
RC-KA-007481,Divya Rao,PHH,2,10,10,0,hi,FPS-KA-BEL-0001
RC-KA-007482,Pooja Gowda,PHH,2,10,5,5,kn,FPS-KA-BEL-0002
RC-KA-007483,Kiran Nayak,PHH,5,25,25,0,kn,FPS-KA-BEL-0003
RC-KA-007484,Kiran Gowda,PHH,2,10,0,10,kn,FPS-KA-BEL-0004
RC-KA-007485,Aarav Kumar,PHH,2,10,5,5,kn,FPS-KA-BEL-0005
RC-KA-007486,Naveen Sharma,PHH,4,20,15,5,kn,FPS-KA-BEL-0006
RC-KA-007487,Aarav Rao,PHH,3,15,15,0,hi,FPS-KA-BEL-0007
RC-KA-007488,Rahul Naik,PHH,6,30,10,20,kn,FPS-KA-BEL-0008
RC-KA-007489,Bhavana Bhat,PHH,7,35,25,10,en,FPS-KA-BEL-0009
RC-KA-007490,Shalini Naik,PHH,7,35,15,20,kn,FPS-KA-BEL-0010
RC-KA-007491,Divya Rao,PHH,4,20,15,5,kn,FPS-KA-BEL-0011
RC-KA-007492,Shankar Poojary,PHH,1,5,0,5,kn,FPS-KA-BEL-0012
RC-KA-007493,Divya Hegde,PHH,5,25,25,0,kn,FPS-KA-BEL-0013
RC-KA-007494,Lakshmi Patil,PHH,6,30,25,5,kn,FPS-KA-BEL-0014
RC-KA-007495,Suresh Gowda,PHH,1,5,0,5,en,FPS-KA-BEL-0015
RC-KA-007496,Rahul Shetty,PHH,2,10,10,0,en,FPS-KA-BEL-0016
RC-KA-007497,Deepa Joshi,PHH,3,15,15,0,hi,FPS-KA-BEL-0017
RC-KA-007498,Ravi Shetty,PHH,7,35,35,0,en,FPS-KA-BEL-0018
RC-KA-007499,Shalini Desai,PHH,2,10,10,0,en,FPS-KA-BEL-0019
RC-KA-007500,Deepa Joshi,PHH,4,20,15,5,hi,FPS-KA-BEL-0020
RC-KA-007501,Aditi Sharma,PHH,6,30,25,5,hi,FPS-KA-BLR-R-0001
RC-KA-007502,Manoj Patil,PHH,6,30,30,0,kn,FPS-KA-BLR-R-0002
RC-KA-007503,Rekha Sharma,PHH,4,20,10,10,kn,FPS-KA-BLR-R-0003
RC-KA-007504,Vijay Hegde,PHH,2,10,5,5,kn,FPS-KA-BLR-R-0004
RC-KA-007505,Lakshmi Rao,PHH,1,5,0,5,kn,FPS-KA-BLR-R-0005
RC-KA-007506,Sneha Joshi,PHH,5,25,0,25,kn,FPS-KA-BLR-R-0006
RC-KA-007507,Suresh Bhat,PHH,5,25,20,5,kn,FPS-KA-BLR-R-0007
RC-KA-007508,Rekha Kulkarni,PHH,8,40,35,5,kn,FPS-KA-BLR-R-0008
RC-KA-007509,Harish Bhat,PHH,3,15,15,0,en,FPS-KA-BLR-R-0009
RC-KA-007510,Shankar Shetty,PHH,6,30,25,5,kn,FPS-KA-BLR-R-0010
RC-KA-007511,Sanjay Kulkarni,PHH,6,30,10,20,kn,FPS-KA-BLR-R-0011
RC-KA-007512,Sneha Gowda,PHH,7,35,25,10,kn,FPS-KA-BLR-R-0012
RC-KA-007513,Arjun Desai,PHH,8,40,25,15,hi,FPS-KA-BLR-R-0013
RC-KA-007514,Aarav Gowda,PHH,6,30,5,25,kn,FPS-KA-BLR-R-0014
RC-KA-007515,Manoj Reddy,PHH,7,35,5,30,kn,FPS-KA-BLR-R-0015
RC-KA-007516,Ravi Rao,PHH,5,25,10,15,kn,FPS-KA-BLR-R-0016
RC-KA-007517,Prakash Shetty,PHH,5,25,25,0,hi,FPS-KA-BLR-R-0017
RC-KA-007518,Sneha Kulkarni,PHH,4,20,10,10,kn,FPS-KA-BLR-R-0018
RC-KA-007519,Bhavana Kulkarni,PHH,4,20,20,0,kn,FPS-KA-BLR-R-0019
RC-KA-007520,Meena Bhat,PHH,5,25,25,0,kn,FPS-KA-BLR-R-0020
RC-KA-007521,Suresh Patil,PHH,2,10,10,0,en,FPS-KA-BLR-U-0001
RC-KA-007522,Manoj Joshi,PHH,1,5,0,5,kn,FPS-KA-BLR-U-0002
RC-KA-007523,Priya Naik,PHH,2,10,0,10,kn,FPS-KA-BLR-U-0003
RC-KA-007524,Akash Bhat,PHH,6,30,15,15,kn,FPS-KA-BLR-U-0004
RC-KA-007525,Suresh Rao,PHH,4,20,0,20,en,FPS-KA-BLR-U-0005
RC-KA-007526,Rekha Nayak,PHH,5,25,20,5,kn,FPS-KA-BLR-U-0006
RC-KA-007527,Swathi Poojary,PHH,5,25,5,20,kn,FPS-KA-BLR-U-0007
RC-KA-007528,Shalini Shetty,PHH,4,20,10,10,hi,FPS-KA-BLR-U-0008
RC-KA-007529,Ravi Joshi,PHH,4,20,5,15,kn,FPS-KA-BLR-U-0009
RC-KA-007530,Ravi Desai,PHH,8,40,25,15,en,FPS-KA-BLR-U-0010
RC-KA-007531,Vijay Shetty,PHH,2,10,10,0,kn,FPS-KA-BLR-U-0011
RC-KA-007532,Rahul Desai,PHH,7,35,25,10,kn,FPS-KA-BLR-U-0012
RC-KA-007533,Harish Joshi,PHH,8,40,5,35,hi,FPS-KA-BLR-U-0013
RC-KA-007534,Suresh Desai,PHH,3,15,0,15,hi,FPS-KA-BLR-U-0014
RC-KA-007535,Sanjay Nayak,PHH,1,5,5,0,kn,FPS-KA-BLR-U-0015
RC-KA-007536,Ananya Gowda,PHH,1,5,5,0,hi,FPS-KA-BLR-U-0016
RC-KA-007537,Vijay Kulkarni,PHH,7,35,5,30,kn,FPS-KA-BLR-U-0017
RC-KA-007538,Rahul Gowda,PHH,5,25,10,15,kn,FPS-KA-BLR-U-0018
RC-KA-007539,Deepa Patil,PHH,2,10,10,0,en,FPS-KA-BLR-U-0019
RC-KA-007540,Bhavana Bhat,PHH,8,40,25,15,hi,FPS-KA-BLR-U-0020
RC-KA-007541,Sanjay Kumar,PHH,5,25,15,10,kn,FPS-KA-BID-0001
RC-KA-007542,Meena Bhat,PHH,6,30,25,5,kn,FPS-KA-BID-0002
RC-KA-007543,Sneha Bhat,PHH,8,40,20,20,kn,FPS-KA-BID-0003
RC-KA-007544,Meena Joshi,PHH,8,40,35,5,kn,FPS-KA-BID-0004
RC-KA-007545,Deepa Shetty,PHH,2,10,10,0,kn,FPS-KA-BID-0005
RC-KA-007546,Shalini Poojary,PHH,6,30,0,30,kn,FPS-KA-BID-0006
RC-KA-007547,Kiran Desai,PHH,1,5,0,5,hi,FPS-KA-BID-0007
RC-KA-007548,Lakshmi Bhat,PHH,1,5,5,0,kn,FPS-KA-BID-0008
RC-KA-007549,Kavya Nayak,PHH,1,5,0,5,kn,FPS-KA-BID-0009
RC-KA-007550,Sneha Sharma,PHH,4,20,20,0,en,FPS-KA-BID-0010
RC-KA-007551,Ganesh Kulkarni,PHH,6,30,15,15,kn,FPS-KA-BID-0011
RC-KA-007552,Aarav Kumar,PHH,3,15,0,15,hi,FPS-KA-BID-0012
RC-KA-007553,Sanjay Desai,PHH,1,5,0,5,kn,FPS-KA-BID-0013
RC-KA-007554,Shankar Reddy,PHH,1,5,0,5,kn,FPS-KA-BID-0014
RC-KA-007555,Naveen Poojary,PHH,8,40,40,0,hi,FPS-KA-BID-0015
RC-KA-007556,Prakash Reddy,PHH,7,35,30,5,hi,FPS-KA-BID-0016
RC-KA-007557,Sneha Rao,PHH,3,15,0,15,kn,FPS-KA-BID-0017
RC-KA-007558,Divya Sharma,PHH,1,5,0,5,kn,FPS-KA-BID-0018
RC-KA-007559,Ganesh Joshi,PHH,3,15,15,0,kn,FPS-KA-BID-0019
RC-KA-007560,Bhavana Sharma,PHH,8,40,30,10,en,FPS-KA-BID-0020
RC-KA-007561,Meena Rao,PHH,7,35,25,10,kn,FPS-KA-CHA-0001
RC-KA-007562,Shankar Hegde,PHH,5,25,25,0,en,FPS-KA-CHA-0002
RC-KA-007563,Lakshmi Desai,PHH,7,35,25,10,kn,FPS-KA-CHA-0003
RC-KA-007564,Akash Rao,PHH,7,35,25,10,kn,FPS-KA-CHA-0004
RC-KA-007565,Prakash Naik,PHH,3,15,0,15,kn,FPS-KA-CHA-0005
RC-KA-007566,Aarav Kumar,PHH,8,40,35,5,kn,FPS-KA-CHA-0006
RC-KA-007567,Shalini Shetty,PHH,1,5,0,5,kn,FPS-KA-CHA-0007
RC-KA-007568,Bhavana Kulkarni,PHH,3,15,0,15,kn,FPS-KA-CHA-0008
RC-KA-007569,Suresh Bhat,PHH,4,20,0,20,kn,FPS-KA-CHA-0009
RC-KA-007570,Vijay Hegde,PHH,7,35,20,15,kn,FPS-KA-CHA-0010
RC-KA-007571,Priya Nayak,PHH,8,40,15,25,kn,FPS-KA-CHA-0011
RC-KA-007572,Sneha Naik,PHH,1,5,5,0,hi,FPS-KA-CHA-0012
RC-KA-007573,Akash Kulkarni,PHH,1,5,5,0,kn,FPS-KA-CHA-0013
RC-KA-007574,Divya Desai,PHH,6,30,5,25,kn,FPS-KA-CHA-0014
RC-KA-007575,Arjun Hegde,PHH,7,35,35,0,kn,FPS-KA-CHA-0015
RC-KA-007576,Prakash Sharma,PHH,4,20,15,5,hi,FPS-KA-CHA-0016
RC-KA-007577,Kavya Kumar,PHH,1,5,0,5,hi,FPS-KA-CHA-0017
RC-KA-007578,Shalini Kulkarni,PHH,4,20,15,5,hi,FPS-KA-CHA-0018
RC-KA-007579,Lakshmi Reddy,PHH,4,20,5,15,kn,FPS-KA-CHA-0019
RC-KA-007580,Pooja Hegde,PHH,4,20,10,10,kn,FPS-KA-CHA-0020
RC-KA-007581,Shalini Joshi,PHH,7,35,10,25,hi,FPS-KA-CHB-0001
RC-KA-007582,Shankar Kumar,PHH,4,20,15,5,kn,FPS-KA-CHB-0002
RC-KA-007583,Bhavana Hegde,PHH,4,20,15,5,kn,FPS-KA-CHB-0003
RC-KA-007584,Shankar Reddy,PHH,4,20,0,20,kn,FPS-KA-CHB-0004
RC-KA-007585,Rekha Sharma,PHH,8,40,0,40,kn,FPS-KA-CHB-0005
RC-KA-007586,Divya Nayak,PHH,5,25,5,20,kn,FPS-KA-CHB-0006
RC-KA-007587,Aarav Naik,PHH,1,5,0,5,hi,FPS-KA-CHB-0007
RC-KA-007588,Shalini Reddy,PHH,4,20,5,15,kn,FPS-KA-CHB-0008
RC-KA-007589,Swathi Rao,PHH,2,10,10,0,kn,FPS-KA-CHB-0009
RC-KA-007590,Kiran Poojary,PHH,4,20,20,0,kn,FPS-KA-CHB-0010
RC-KA-007591,Meena Nayak,PHH,2,10,0,10,kn,FPS-KA-CHB-0011
RC-KA-007592,Manoj Gowda,PHH,1,5,5,0,kn,FPS-KA-CHB-0012
RC-KA-007593,Ravi Gowda,PHH,6,30,30,0,en,FPS-KA-CHB-0013
RC-KA-007594,Kiran Joshi,PHH,8,40,30,10,kn,FPS-KA-CHB-0014
RC-KA-007595,Suresh Bhat,PHH,1,5,5,0,kn,FPS-KA-CHB-0015
RC-KA-007596,Sneha Bhat,PHH,6,30,10,20,kn,FPS-KA-CHB-0016
